path	class	upstream_state	upstream_blob	candidate_blob	disposition
src/cli/skills-cli.commands.test.ts	test-file	present	1ce9f61286f106e7552e668662eb1d685789f9f5	1ce9f61286f106e7552e668662eb1d685789f9f5	Candidate preserves frozen-upstream test substrate exactly at blob 1ce9f61286f106e7552e668662eb1d685789f9f5; no semantic difference requires manual resolution.
src/commands/agent-local-audit.test.ts	test-file	present	dd0723be9eae404d2bae52de931973bc2de12503	dd0723be9eae404d2bae52de931973bc2de12503	Candidate preserves frozen-upstream test substrate exactly at blob dd0723be9eae404d2bae52de931973bc2de12503; no semantic difference requires manual resolution.
src/commands/backup-shared.test.ts	test-file	present	17be5ff5bb20b01aa34dd4519e4f86e51c788d33	17be5ff5bb20b01aa34dd4519e4f86e51c788d33	Candidate preserves frozen-upstream test substrate exactly at blob 17be5ff5bb20b01aa34dd4519e4f86e51c788d33; no semantic difference requires manual resolution.
src/commands/channels/capabilities.test.ts	test-file	present	16ebde9b0ce2a0142b4c99a8bcdcd6b8c3b39da9	16ebde9b0ce2a0142b4c99a8bcdcd6b8c3b39da9	Candidate preserves frozen-upstream test substrate exactly at blob 16ebde9b0ce2a0142b4c99a8bcdcd6b8c3b39da9; no semantic difference requires manual resolution.
src/commands/doctor-legacy-config.migrations.test.ts	test-file	present	963538a8aefd1e42bb334713de8320de5b78e1d6	963538a8aefd1e42bb334713de8320de5b78e1d6	Candidate preserves frozen-upstream test substrate exactly at blob 963538a8aefd1e42bb334713de8320de5b78e1d6; no semantic difference requires manual resolution.
src/commands/onboard-agent-target.test.ts	test-file	present	afe6c34f80106c48f2951c4e28e8afff44ec6de8	afe6c34f80106c48f2951c4e28e8afff44ec6de8	Candidate preserves frozen-upstream test substrate exactly at blob afe6c34f80106c48f2951c4e28e8afff44ec6de8; no semantic difference requires manual resolution.
src/commands/onboard-custom-config.test.ts	test-file	present	0aa0486fcf1f74e8eaa92c94b7dafc986eb75ffa	0aa0486fcf1f74e8eaa92c94b7dafc986eb75ffa	Candidate preserves frozen-upstream test substrate exactly at blob 0aa0486fcf1f74e8eaa92c94b7dafc986eb75ffa; no semantic difference requires manual resolution.
src/commands/onboard-custom.test.ts	test-file	present	2a85ddbf5e30998b1c372ef0c5f16ff8c95c24d6	2a85ddbf5e30998b1c372ef0c5f16ff8c95c24d6	Candidate preserves frozen-upstream test substrate exactly at blob 2a85ddbf5e30998b1c372ef0c5f16ff8c95c24d6; no semantic difference requires manual resolution.
src/commands/onboard-non-interactive/local/auth-choice.plugin-providers.test.ts	test-file	present	2454ffc510f3d9ec2f9b6820d2c06f69027ef954	2454ffc510f3d9ec2f9b6820d2c06f69027ef954	Candidate preserves frozen-upstream test substrate exactly at blob 2454ffc510f3d9ec2f9b6820d2c06f69027ef954; no semantic difference requires manual resolution.
src/commands/onboard-non-interactive/local/auth-choice.test.ts	test-file	present	ebb2c6cb302437f381aae18fa78baae3620f14f7	ebb2c6cb302437f381aae18fa78baae3620f14f7	Candidate preserves frozen-upstream test substrate exactly at blob ebb2c6cb302437f381aae18fa78baae3620f14f7; no semantic difference requires manual resolution.
src/commands/onboard-remote-gateway.test.ts	test-file	present	1b8487099939c3d2592a9a04ec1f98a50e382af4	1b8487099939c3d2592a9a04ec1f98a50e382af4	Candidate preserves frozen-upstream test substrate exactly at blob 1b8487099939c3d2592a9a04ec1f98a50e382af4; no semantic difference requires manual resolution.
src/commands/sessions.test.ts	test-file	present	d5ed5ad0a86dc2fee9f5d33201ff8a7037323234	d5ed5ad0a86dc2fee9f5d33201ff8a7037323234	Candidate preserves frozen-upstream test substrate exactly at blob d5ed5ad0a86dc2fee9f5d33201ff8a7037323234; no semantic difference requires manual resolution.
src/config/config-misc.test.ts	test-file	present	5fe51a7aa2720feeb91b598cb053edb69967b8cd	5fe51a7aa2720feeb91b598cb053edb69967b8cd	Candidate preserves frozen-upstream test substrate exactly at blob 5fe51a7aa2720feeb91b598cb053edb69967b8cd; no semantic difference requires manual resolution.
src/context-engine/quarantine-health.test.ts	test-file	present	c31a601d7faa6f0d04cf4bfef5e70e088cf48bfb	c31a601d7faa6f0d04cf4bfef5e70e088cf48bfb	Candidate preserves frozen-upstream test substrate exactly at blob c31a601d7faa6f0d04cf4bfef5e70e088cf48bfb; no semantic difference requires manual resolution.
src/cron/delivery.failure-notify.test.ts	test-file	present	1f76c0de4ebac83230ee565469e36a67c760c611	1f76c0de4ebac83230ee565469e36a67c760c611	Candidate preserves frozen-upstream test substrate exactly at blob 1f76c0de4ebac83230ee565469e36a67c760c611; no semantic difference requires manual resolution.
src/entry.test.ts	test-file	present	23bdc6593b4437e6724391f3278eefb3c51627ca	23bdc6593b4437e6724391f3278eefb3c51627ca	Candidate preserves frozen-upstream test substrate exactly at blob 23bdc6593b4437e6724391f3278eefb3c51627ca; no semantic difference requires manual resolution.
src/gateway/chat-display-projection.test.ts	test-file	present	6494bedb9407f57d53d78c1e164e6170e3db656f	6494bedb9407f57d53d78c1e164e6170e3db656f	Candidate preserves frozen-upstream test substrate exactly at blob 6494bedb9407f57d53d78c1e164e6170e3db656f; no semantic difference requires manual resolution.
src/gateway/control-ui.http.test.ts	test-file	present	38d7678103d0fbb14f04ee9c20147fdee4d46fc5	38d7678103d0fbb14f04ee9c20147fdee4d46fc5	Candidate preserves frozen-upstream test substrate exactly at blob 38d7678103d0fbb14f04ee9c20147fdee4d46fc5; no semantic difference requires manual resolution.
src/gateway/device-pair-setup-completion.test.ts	test-file	present	ae73004c24bbb233f4a3580015cdc53a1f99af89	ae73004c24bbb233f4a3580015cdc53a1f99af89	Candidate preserves frozen-upstream test substrate exactly at blob ae73004c24bbb233f4a3580015cdc53a1f99af89; no semantic difference requires manual resolution.
src/gateway/gateway-misc.test.ts	test-file	present	f18eb05ea7f3efce3b0dcc681007c962a6409471	f18eb05ea7f3efce3b0dcc681007c962a6409471	Candidate preserves frozen-upstream test substrate exactly at blob f18eb05ea7f3efce3b0dcc681007c962a6409471; no semantic difference requires manual resolution.
src/gateway/node-invoke-plugin-policy.receipts.test.ts	test-file	present	2a9555300d162da98de8ced881a88c8e6cc13fde	2a9555300d162da98de8ced881a88c8e6cc13fde	Candidate preserves frozen-upstream test substrate exactly at blob 2a9555300d162da98de8ced881a88c8e6cc13fde; no semantic difference requires manual resolution.
src/gateway/openai-http.test.ts	test-file	present	8e928922cb4dab2ab85e0019db1b7655ffb28c7f	8e928922cb4dab2ab85e0019db1b7655ffb28c7f	Candidate preserves frozen-upstream test substrate exactly at blob 8e928922cb4dab2ab85e0019db1b7655ffb28c7f; no semantic difference requires manual resolution.
src/gateway/openresponses-http.test.ts	test-file	present	a668ca9e091fc033fdfe08f76f697c0c1b0a1446	a668ca9e091fc033fdfe08f76f697c0c1b0a1446	Candidate preserves frozen-upstream test substrate exactly at blob a668ca9e091fc033fdfe08f76f697c0c1b0a1446; no semantic difference requires manual resolution.
src/gateway/server-broadcast.board.test.ts	test-file	present	0b70d08071d62da49e29dd31cd81b58c825d57cf	0b70d08071d62da49e29dd31cd81b58c825d57cf	Candidate preserves frozen-upstream test substrate exactly at blob 0b70d08071d62da49e29dd31cd81b58c825d57cf; no semantic difference requires manual resolution.
src/gateway/server-broadcast.serialization.test.ts	test-file	present	140b3e87a0c2838926e315a3aa31a0a5f11d3758	140b3e87a0c2838926e315a3aa31a0a5f11d3758	Candidate preserves frozen-upstream test substrate exactly at blob 140b3e87a0c2838926e315a3aa31a0a5f11d3758; no semantic difference requires manual resolution.
src/gateway/server-methods/approval-shared.test.ts	test-file	present	7e25750d15b25f8f062a02579f04c5dd8f05cba8	7e25750d15b25f8f062a02579f04c5dd8f05cba8	Candidate preserves frozen-upstream test substrate exactly at blob 7e25750d15b25f8f062a02579f04c5dd8f05cba8; no semantic difference requires manual resolution.
src/gateway/server-methods/portals.test.ts	test-file	present	98ce387845f410c60b6acfe0d7b1f999df5709a1	98ce387845f410c60b6acfe0d7b1f999df5709a1	Candidate preserves frozen-upstream test substrate exactly at blob 98ce387845f410c60b6acfe0d7b1f999df5709a1; no semantic difference requires manual resolution.
src/gateway/server-methods/send.test.ts	test-file	present	d205d42c0d1097c6e9d5eb6d6ce603d3757c0274	d205d42c0d1097c6e9d5eb6d6ce603d3757c0274	Candidate preserves frozen-upstream test substrate exactly at blob d205d42c0d1097c6e9d5eb6d6ce603d3757c0274; no semantic difference requires manual resolution.
src/gateway/server-methods/talk.test.ts	test-file	present	45453204be35d52f8ba1f6d6288ab69c1af68803	45453204be35d52f8ba1f6d6288ab69c1af68803	Candidate preserves frozen-upstream test substrate exactly at blob 45453204be35d52f8ba1f6d6288ab69c1af68803; no semantic difference requires manual resolution.
src/gateway/server-methods/update-run-campaign.test.ts	test-file	present	89c771b2dc81d443e974965ff39dfdaf09880244	89c771b2dc81d443e974965ff39dfdaf09880244	Candidate preserves frozen-upstream test substrate exactly at blob 89c771b2dc81d443e974965ff39dfdaf09880244; no semantic difference requires manual resolution.
src/gateway/server-methods/update.test.ts	test-file	present	2bafc27df1cb0f47c930d64c2c1029ef8d89d739	2bafc27df1cb0f47c930d64c2c1029ef8d89d739	Candidate preserves frozen-upstream test substrate exactly at blob 2bafc27df1cb0f47c930d64c2c1029ef8d89d739; no semantic difference requires manual resolution.
src/gateway/server-plugins.test.ts	test-file	present	c6af816443f9989bcb76437819fedcb80bc3ba9a	c6af816443f9989bcb76437819fedcb80bc3ba9a	Candidate preserves frozen-upstream test substrate exactly at blob c6af816443f9989bcb76437819fedcb80bc3ba9a; no semantic difference requires manual resolution.
src/gateway/server.sessions.preview-resolve.test.ts	test-file	present	2e140e0e316eb17b4afc2637651af9e70f2e14ed	2e140e0e316eb17b4afc2637651af9e70f2e14ed	Candidate preserves frozen-upstream test substrate exactly at blob 2e140e0e316eb17b4afc2637651af9e70f2e14ed; no semantic difference requires manual resolution.
src/gateway/server/health-state.test.ts	test-file	present	024fa76fa02c4fc5acba388a5b19d59fcec2d4ba	024fa76fa02c4fc5acba388a5b19d59fcec2d4ba	Candidate preserves frozen-upstream test substrate exactly at blob 024fa76fa02c4fc5acba388a5b19d59fcec2d4ba; no semantic difference requires manual resolution.
src/gateway/server/ws-connection.test.ts	test-file	present	e24212046de247ea0abcccd7d5276e86a4b80d07	e24212046de247ea0abcccd7d5276e86a4b80d07	Candidate preserves frozen-upstream test substrate exactly at blob e24212046de247ea0abcccd7d5276e86a4b80d07; no semantic difference requires manual resolution.
src/gateway/server/ws-connection/message-handler.worker.test.ts	test-file	present	ccfc380f5d7ba788174b99118b3deb69e420134e	ccfc380f5d7ba788174b99118b3deb69e420134e	Candidate preserves frozen-upstream test substrate exactly at blob ccfc380f5d7ba788174b99118b3deb69e420134e; no semantic difference requires manual resolution.
src/gateway/session-display-projection.test.ts	test-file	present	ed0ac0d1e21d96ce695dedc74f342ae088fa4838	ed0ac0d1e21d96ce695dedc74f342ae088fa4838	Candidate preserves frozen-upstream test substrate exactly at blob ed0ac0d1e21d96ce695dedc74f342ae088fa4838; no semantic difference requires manual resolution.
src/gateway/session-message-events.test.ts	test-file	present	a06f5a7dbbfe1a8d1c2e341a46080c9204c1e01a	a06f5a7dbbfe1a8d1c2e341a46080c9204c1e01a	Candidate preserves frozen-upstream test substrate exactly at blob a06f5a7dbbfe1a8d1c2e341a46080c9204c1e01a; no semantic difference requires manual resolution.
src/gateway/talk-realtime-relay.test.ts	test-file	present	b6d587db754f0669c1065b72da7b2cacee12b2ad	b6d587db754f0669c1065b72da7b2cacee12b2ad	Candidate preserves frozen-upstream test substrate exactly at blob b6d587db754f0669c1065b72da7b2cacee12b2ad; no semantic difference requires manual resolution.
src/gateway/talk-relay-audio-base64.test.ts	test-file	present	0f49a923cccfbf1570fac55eb72023fd07fdce6f	0f49a923cccfbf1570fac55eb72023fd07fdce6f	Candidate preserves frozen-upstream test substrate exactly at blob 0f49a923cccfbf1570fac55eb72023fd07fdce6f; no semantic difference requires manual resolution.
src/gateway/talk-transcription-relay.test.ts	test-file	present	de66aae45e731b546956249602c9d71656ca166a	de66aae45e731b546956249602c9d71656ca166a	Candidate preserves frozen-upstream test substrate exactly at blob de66aae45e731b546956249602c9d71656ca166a; no semantic difference requires manual resolution.
src/gateway/worker-environments/placement-store.turn-claim-closure.test.ts	test-file	present	ae237073e92d9c1679d270c1cab9be288560946d	ae237073e92d9c1679d270c1cab9be288560946d	Candidate preserves frozen-upstream test substrate exactly at blob ae237073e92d9c1679d270c1cab9be288560946d; no semantic difference requires manual resolution.
src/gateway/worker-environments/worker-session-tool-executor.test.ts	test-file	present	ae42b88d2f47cca5c5cac8021365bae05a2be73c	ae42b88d2f47cca5c5cac8021365bae05a2be73c	Candidate preserves frozen-upstream test substrate exactly at blob ae42b88d2f47cca5c5cac8021365bae05a2be73c; no semantic difference requires manual resolution.
src/gateway/worker-environments/worker-turn-rpc.test.ts	test-file	present	1ac4492b4e0ec1e03f035c1ef8bacb80893452d8	1ac4492b4e0ec1e03f035c1ef8bacb80893452d8	Candidate preserves frozen-upstream test substrate exactly at blob 1ac4492b4e0ec1e03f035c1ef8bacb80893452d8; no semantic difference requires manual resolution.
src/infra/outbound/deliver.queue-integration.test.ts	test-file	present	c7bac8dc38808a77c908f0bb5d7010070f7a62df	c7bac8dc38808a77c908f0bb5d7010070f7a62df	Candidate preserves frozen-upstream test substrate exactly at blob c7bac8dc38808a77c908f0bb5d7010070f7a62df; no semantic difference requires manual resolution.
src/infra/outbound/deliver.test.ts	test-file	present	e8a55f1c8bbabb413f227d2944d558e976299678	e8a55f1c8bbabb413f227d2944d558e976299678	Candidate preserves frozen-upstream test substrate exactly at blob e8a55f1c8bbabb413f227d2944d558e976299678; no semantic difference requires manual resolution.
src/infra/outbound/message-action-send.test.ts	test-file	present	a435dc251828486396b5dca18e54aeb40327ec0e	a435dc251828486396b5dca18e54aeb40327ec0e	Candidate preserves frozen-upstream test substrate exactly at blob a435dc251828486396b5dca18e54aeb40327ec0e; no semantic difference requires manual resolution.
src/infra/unhandled-rejections.plugin-sync-hooks.test.ts	test-file	present	d032c72dd43e2191e84731599324ec7b49ad44bd	d032c72dd43e2191e84731599324ec7b49ad44bd	Candidate preserves frozen-upstream test substrate exactly at blob d032c72dd43e2191e84731599324ec7b49ad44bd; no semantic difference requires manual resolution.
src/infra/update-runner.test.ts	test-file	present	fdf0caee12021cc684075142296411333ecc6a80	fdf0caee12021cc684075142296411333ecc6a80	Candidate preserves frozen-upstream test substrate exactly at blob fdf0caee12021cc684075142296411333ecc6a80; no semantic difference requires manual resolution.
src/link-understanding/runner.transport.test.ts	test-file	present	7362505b5af4f80618b298c8bd8ab47eb8cd2304	7362505b5af4f80618b298c8bd8ab47eb8cd2304	Candidate preserves frozen-upstream test substrate exactly at blob 7362505b5af4f80618b298c8bd8ab47eb8cd2304; no semantic difference requires manual resolution.
src/plugin-sdk/provider-auth-write-compat.test.ts	test-file	present	0954b2143cd7e50d8f312ef84106837249b153b8	0954b2143cd7e50d8f312ef84106837249b153b8	Candidate preserves frozen-upstream test substrate exactly at blob 0954b2143cd7e50d8f312ef84106837249b153b8; no semantic difference requires manual resolution.
src/plugins/hooks.before-tool-call.test.ts	test-file	present	28fe5a061369a504b6b0aef9bec3b15a8a85ea99	28fe5a061369a504b6b0aef9bec3b15a8a85ea99	Candidate preserves frozen-upstream test substrate exactly at blob 28fe5a061369a504b6b0aef9bec3b15a8a85ea99; no semantic difference requires manual resolution.
src/plugins/plugin-entry-order.test.ts	test-file	present	3abb977b8c26c305480974d10c660cdc770055b3	3abb977b8c26c305480974d10c660cdc770055b3	Candidate preserves frozen-upstream test substrate exactly at blob 3abb977b8c26c305480974d10c660cdc770055b3; no semantic difference requires manual resolution.
src/plugins/registry.service-registration.test.ts	test-file	present	78d6e50f21df88e4ff2815ef60fe12ca5584ea7c	78d6e50f21df88e4ff2815ef60fe12ca5584ea7c	Candidate preserves frozen-upstream test substrate exactly at blob 78d6e50f21df88e4ff2815ef60fe12ca5584ea7c; no semantic difference requires manual resolution.
src/plugins/runtime/runtime-embedded-agent.runtime.test.ts	test-file	present	b0cf9767f26f75c15a67b4cf450ce53cd84dca43	b0cf9767f26f75c15a67b4cf450ce53cd84dca43	Candidate preserves frozen-upstream test substrate exactly at blob b0cf9767f26f75c15a67b4cf450ce53cd84dca43; no semantic difference requires manual resolution.
src/plugins/setup-registry.lifecycle.test.ts	test-file	present	06597e844d2d0f85f630ef8d4bc75f76c350faf0	06597e844d2d0f85f630ef8d4bc75f76c350faf0	Candidate preserves frozen-upstream test substrate exactly at blob 06597e844d2d0f85f630ef8d4bc75f76c350faf0; no semantic difference requires manual resolution.
src/plugins/setup-registry.test.ts	test-file	present	05556dc7edaea6b2ae35d09ec9eddec6221b65ab	05556dc7edaea6b2ae35d09ec9eddec6221b65ab	Candidate preserves frozen-upstream test substrate exactly at blob 05556dc7edaea6b2ae35d09ec9eddec6221b65ab; no semantic difference requires manual resolution.
src/process/supervisor/registry.test.ts	test-file	present	618114b27f43035296d455ee6406c06e42c31db5	618114b27f43035296d455ee6406c06e42c31db5	Candidate preserves frozen-upstream test substrate exactly at blob 618114b27f43035296d455ee6406c06e42c31db5; no semantic difference requires manual resolution.
src/system-agent/setup-inference.test.ts	test-file	present	63a0a40f084e0088e692ed0d5fb84de09c73076a	63a0a40f084e0088e692ed0d5fb84de09c73076a	Candidate preserves frozen-upstream test substrate exactly at blob 63a0a40f084e0088e692ed0d5fb84de09c73076a; no semantic difference requires manual resolution.
src/talk/session-runtime.test.ts	test-file	present	4c8cc7eb4d4e5475267bb1a0090139b740ac405e	4c8cc7eb4d4e5475267bb1a0090139b740ac405e	Candidate preserves frozen-upstream test substrate exactly at blob 4c8cc7eb4d4e5475267bb1a0090139b740ac405e; no semantic difference requires manual resolution.
src/wizard/setup.model-auth.test.ts	test-file	present	bcbe235c31dce1f395ffea5a8f7fb104affde962	bcbe235c31dce1f395ffea5a8f7fb104affde962	Candidate preserves frozen-upstream test substrate exactly at blob bcbe235c31dce1f395ffea5a8f7fb104affde962; no semantic difference requires manual resolution.
test/cli-json-stdout.e2e.test.ts	test-file	present	1622adbe608cbbe1f77caf7b11fc1ee9758cceab	1622adbe608cbbe1f77caf7b11fc1ee9758cceab	Candidate preserves frozen-upstream test substrate exactly at blob 1622adbe608cbbe1f77caf7b11fc1ee9758cceab; no semantic difference requires manual resolution.
test/e2e/qa-lab/runtime/fixtures/worker-inference-generation-provider/index.js	test-support-fixture-snapshot	present	0ce9d78dc389697212ecaec198009d83238911d9	0ce9d78dc389697212ecaec198009d83238911d9	Candidate preserves frozen-upstream test substrate exactly at blob 0ce9d78dc389697212ecaec198009d83238911d9; no semantic difference requires manual resolution.
test/e2e/qa-lab/runtime/node-worker-launch-wire.e2e.test.ts	test-file	present	c8f238835907225849427b3ad6b691c9d3fdb0e1	c8f238835907225849427b3ad6b691c9d3fdb0e1	Candidate preserves frozen-upstream test substrate exactly at blob c8f238835907225849427b3ad6b691c9d3fdb0e1; no semantic difference requires manual resolution.
test/e2e/qa-lab/runtime/paired-node-worker-wire-fixture.ts	test-support-fixture-snapshot	present	867a825557628ccbe0cb37ac84126fdd778d7e37	867a825557628ccbe0cb37ac84126fdd778d7e37	Candidate preserves frozen-upstream test substrate exactly at blob 867a825557628ccbe0cb37ac84126fdd778d7e37; no semantic difference requires manual resolution.
test/e2e/qa-lab/runtime/worker-inference-generation-reload.ts	test-support-fixture-snapshot	present	16c439fc54b6d55c125277f317c993aecca691d2	16c439fc54b6d55c125277f317c993aecca691d2	Candidate preserves frozen-upstream test substrate exactly at blob 16c439fc54b6d55c125277f317c993aecca691d2; no semantic difference requires manual resolution.
test/openclaw-launcher.e2e.test.ts	test-file	present	83a3b7b4e84016701cb2c9ccc22e42bd8f7edd2e	83a3b7b4e84016701cb2c9ccc22e42bd8f7edd2e	Candidate preserves frozen-upstream test substrate exactly at blob 83a3b7b4e84016701cb2c9ccc22e42bd8f7edd2e; no semantic difference requires manual resolution.
test/pr126853-heartbeat-visible-lane-proof.e2e.test.ts	test-file	present	c9c031064c7bfa9ecaf754d544e8651a3a8ac057	c9c031064c7bfa9ecaf754d544e8651a3a8ac057	Candidate preserves frozen-upstream test substrate exactly at blob c9c031064c7bfa9ecaf754d544e8651a3a8ac057; no semantic difference requires manual resolution.
test/scripts/docker-build-helper.test.ts	test-file	present	8dc7d3973a48b5eb7c8eb96dd66eadb9dd1dcf56	8dc7d3973a48b5eb7c8eb96dd66eadb9dd1dcf56	Candidate preserves frozen-upstream test substrate exactly at blob 8dc7d3973a48b5eb7c8eb96dd66eadb9dd1dcf56; no semantic difference requires manual resolution.
test/scripts/mantis-build-telegram-desktop-proof-evidence.test.ts	test-file	present	17d1b2ca3466074b56be735bf526ddddfbe613c1	17d1b2ca3466074b56be735bf526ddddfbe613c1	Candidate preserves frozen-upstream test substrate exactly at blob 17d1b2ca3466074b56be735bf526ddddfbe613c1; no semantic difference requires manual resolution.
test/scripts/mantis-build-telegram-evidence.test.ts	test-file	present	e474a4d8e13b50e4cbf5982f843594b5438b8630	e474a4d8e13b50e4cbf5982f843594b5438b8630	Candidate preserves frozen-upstream test substrate exactly at blob e474a4d8e13b50e4cbf5982f843594b5438b8630; no semantic difference requires manual resolution.
test/scripts/mantis-publish-pr-evidence.test.ts	test-file	present	59b9d2cafd6e9dc26ae4ddcffe5f7508c262ee6c	59b9d2cafd6e9dc26ae4ddcffe5f7508c262ee6c	Candidate preserves frozen-upstream test substrate exactly at blob 59b9d2cafd6e9dc26ae4ddcffe5f7508c262ee6c; no semantic difference requires manual resolution.
test/scripts/mantis-telegram-desktop-proof-workflow.test.ts	test-file	present	a76196807f3a4d00f89c77afe6fdea18476d0127	a76196807f3a4d00f89c77afe6fdea18476d0127	Candidate preserves frozen-upstream test substrate exactly at blob a76196807f3a4d00f89c77afe6fdea18476d0127; no semantic difference requires manual resolution.
test/scripts/mantis-web-ui-chat-evidence.test.ts	test-file	present	ae52c11c79ad550886b9a6f6ee7738459a0da409	ae52c11c79ad550886b9a6f6ee7738459a0da409	Candidate preserves frozen-upstream test substrate exactly at blob ae52c11c79ad550886b9a6f6ee7738459a0da409; no semantic difference requires manual resolution.
test/scripts/run-vitest.test.ts	test-file	present	b0c66dae65f85b2fc616ce500dce76db5f31fe88	b0c66dae65f85b2fc616ce500dce76db5f31fe88	Candidate preserves frozen-upstream test substrate exactly at blob b0c66dae65f85b2fc616ce500dce76db5f31fe88; no semantic difference requires manual resolution.
test/scripts/run-with-lease-fence.test.ts	test-file	present	1f55f9336c53a1b7a3f611fe1b3747a30fcf6c10	1f55f9336c53a1b7a3f611fe1b3747a30fcf6c10	Candidate preserves frozen-upstream test substrate exactly at blob 1f55f9336c53a1b7a3f611fe1b3747a30fcf6c10; no semantic difference requires manual resolution.
test/scripts/telegram-mantis-lane.test.ts	test-file	present	590489361900e844fd0fa06cab69507c0ad0153b	590489361900e844fd0fa06cab69507c0ad0153b	Candidate preserves frozen-upstream test substrate exactly at blob 590489361900e844fd0fa06cab69507c0ad0153b; no semantic difference requires manual resolution.
test/scripts/telegram-mantis-sut.test.ts	test-file	present	c31fd7c70bfcc417ff6d3dfcea0de9e0ee9b3ebe	c31fd7c70bfcc417ff6d3dfcea0de9e0ee9b3ebe	Candidate preserves frozen-upstream test substrate exactly at blob c31fd7c70bfcc417ff6d3dfcea0de9e0ee9b3ebe; no semantic difference requires manual resolution.
test/scripts/vitest-process-diagnostics.test.ts	test-file	present	ac0248b02ac0800f2e87bc29bbaa21dc16c86871	ac0248b02ac0800f2e87bc29bbaa21dc16c86871	Candidate preserves frozen-upstream test substrate exactly at blob ac0248b02ac0800f2e87bc29bbaa21dc16c86871; no semantic difference requires manual resolution.
test/scripts/vitest-process-group.test.ts	test-file	present	19ed482e5abbfd65bd2f9292f4d28d22e39b81ce	19ed482e5abbfd65bd2f9292f4d28d22e39b81ce	Candidate preserves frozen-upstream test substrate exactly at blob 19ed482e5abbfd65bd2f9292f4d28d22e39b81ce; no semantic difference requires manual resolution.
test/scripts/write-cli-startup-metadata.test.ts	test-file	present	8a489ac98a59257508e28c3b5a3809e3ce067580	8a489ac98a59257508e28c3b5a3809e3ce067580	Candidate preserves frozen-upstream test substrate exactly at blob 8a489ac98a59257508e28c3b5a3809e3ce067580; no semantic difference requires manual resolution.
test/vitest-ui-e2e-config.test.ts	test-file	present	ff8ab63bc702124a1819dac86fca3d6a6e6acf2e	ff8ab63bc702124a1819dac86fca3d6a6e6acf2e	Candidate preserves frozen-upstream test substrate exactly at blob ff8ab63bc702124a1819dac86fca3d6a6e6acf2e; no semantic difference requires manual resolution.
test/vitest/vitest.ui-e2e.sequencer.ts	test-support-fixture-snapshot	present	aaae9754908b1316af23d8188277de46511c0362	aaae9754908b1316af23d8188277de46511c0362	Candidate preserves frozen-upstream test substrate exactly at blob aaae9754908b1316af23d8188277de46511c0362; no semantic difference requires manual resolution.
ui/src/api/gateway.node.test.ts	test-file	present	303207a863e1531e15e0a90530141df5719122da	303207a863e1531e15e0a90530141df5719122da	Candidate preserves frozen-upstream test substrate exactly at blob 303207a863e1531e15e0a90530141df5719122da; no semantic difference requires manual resolution.
ui/src/app/app-host-native-shell.test.ts	test-file	present	8d37833dc7c450144e4e56947eae958065b9bb6e	8d37833dc7c450144e4e56947eae958065b9bb6e	Candidate preserves frozen-upstream test substrate exactly at blob 8d37833dc7c450144e4e56947eae958065b9bb6e; no semantic difference requires manual resolution.
ui/src/app/app-host-pairing-access.test.ts	test-file	present	d54e8f722571bc3aa1db13bc731ce6fd7ee33387	d54e8f722571bc3aa1db13bc731ce6fd7ee33387	Candidate preserves frozen-upstream test substrate exactly at blob d54e8f722571bc3aa1db13bc731ce6fd7ee33387; no semantic difference requires manual resolution.
ui/src/app/app-host.dock-suppression.test.ts	test-file	present	c715d4619c9d55c783d2b6d862cc85248c39bfe5	c715d4619c9d55c783d2b6d862cc85248c39bfe5	Candidate preserves frozen-upstream test substrate exactly at blob c715d4619c9d55c783d2b6d862cc85248c39bfe5; no semantic difference requires manual resolution.
ui/src/app/app-host.document-title.test.ts	test-file	present	20e94401a5e72cad3b6bd0176db4a1b66417021a	20e94401a5e72cad3b6bd0176db4a1b66417021a	Candidate preserves frozen-upstream test substrate exactly at blob 20e94401a5e72cad3b6bd0176db4a1b66417021a; no semantic difference requires manual resolution.
ui/src/app/bootstrap.test.ts	test-file	present	c3188ffda7743f7c9fa055f17b1cdac8a9305e56	c3188ffda7743f7c9fa055f17b1cdac8a9305e56	Candidate preserves frozen-upstream test substrate exactly at blob c3188ffda7743f7c9fa055f17b1cdac8a9305e56; no semantic difference requires manual resolution.
ui/src/app/control-ui-environment.test.ts	test-file	present	01968225a4f54041068acf1d36c4dc39d100cccf	01968225a4f54041068acf1d36c4dc39d100cccf	Candidate preserves frozen-upstream test substrate exactly at blob 01968225a4f54041068acf1d36c4dc39d100cccf; no semantic difference requires manual resolution.
ui/src/app/exec-approval.test.ts	test-file	present	451bf573e6ec27c930fdb3f06d1c0f692caff4f0	451bf573e6ec27c930fdb3f06d1c0f692caff4f0	Candidate preserves frozen-upstream test substrate exactly at blob 451bf573e6ec27c930fdb3f06d1c0f692caff4f0; no semantic difference requires manual resolution.
ui/src/app/mount-fallback.test.ts	test-file	present	5e16fbb511121c3f6732c2452487306ec07d4742	5e16fbb511121c3f6732c2452487306ec07d4742	Candidate preserves frozen-upstream test substrate exactly at blob 5e16fbb511121c3f6732c2452487306ec07d4742; no semantic difference requires manual resolution.
