class	additions	deletions	path
production	67	3	src/agents/embedded-agent-runner/compact-reasons.ts
test	32	16	src/agents/embedded-agent-runner/compact.abort-signal.test.ts
production	16	0	src/agents/embedded-agent-runner/compact.hooks.harness.ts
test	126	18	src/agents/embedded-agent-runner/compact.hooks.test.ts
production	2	1	src/agents/embedded-agent-runner/compact.types.ts
production	1	1	src/agents/embedded-agent-runner/compaction-checkpoint.ts
production	5	0	src/agents/embedded-agent-runner/prepared-compaction-runtime.ts
production	3	0	src/agents/embedded-agent-runner/result-fallback-classifier.ts
production	4	0	src/agents/embedded-agent-runner/run-orchestrator.ts
test	546	0	src/agents/embedded-agent-runner/run.continuation-auth-overlay.test-support.ts
test	365	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-bootstrap.test-support.ts
test	441	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-forwarding.test-support.ts
test	556	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-rotation.test-support.ts
test	631	0	src/agents/embedded-agent-runner/run.continuation-codex-auth-selection.test-support.ts
test	93	0	src/agents/embedded-agent-runner/run.continuation-deferred-maintenance.test-support.ts
test	245	0	src/agents/embedded-agent-runner/run.continuation-fixture.test-support.ts
test	11	0	src/agents/embedded-agent-runner/run.continuation-integration.test.ts
test	115	0	src/agents/embedded-agent-runner/run.continuation-lifecycle-admission.test-support.ts
test	356	0	src/agents/embedded-agent-runner/run.continuation-model-routing.test-support.ts
test	225	0	src/agents/embedded-agent-runner/run.continuation-opts-forward.test.ts
test	526	0	src/agents/embedded-agent-runner/run.continuation-overflow-recovery.test-support.ts
test	141	0	src/agents/embedded-agent-runner/run.continuation-retry-fallback.test-support.ts
production	51	26	src/agents/embedded-agent-runner/run.overflow-compaction.harness.ts
production	32	0	src/agents/embedded-agent-runner/run/assistant-failover.ts
production	19	3	src/agents/embedded-agent-runner/run/attempt-client-tools.ts
production	2	6	src/agents/embedded-agent-runner/run/attempt-execution-phase.ts
test	15	6	src/agents/embedded-agent-runner/run/attempt-stream-prepare.test.ts
production	7	6	src/agents/embedded-agent-runner/run/attempt-stream-prepare.ts
production	1	0	src/agents/embedded-agent-runner/run/attempt-system-prompt-prepare.ts
production	4	0	src/agents/embedded-agent-runner/run/attempt-tool-prepare.ts
test	16	0	src/agents/embedded-agent-runner/run/attempt.cwd-split.test.ts
production	42	1	src/agents/embedded-agent-runner/run/failover-policy.ts
production	21	0	src/agents/embedded-agent-runner/run/overflow-context-recovery.ts
production	17	0	src/agents/embedded-agent-runner/run/params.ts
test	74	0	src/agents/embedded-agent-runner/run/payloads.continuation.test.ts
test	0	2	src/agents/embedded-agent-runner/run/payloads.test.ts
production	66	26	src/agents/embedded-agent-runner/run/payloads.ts
production	4	0	src/agents/embedded-agent-runner/run/run-attempt-dispatch.ts
production	1	0	src/agents/embedded-agent-runner/run/source-reply-payloads.ts
production	22	0	src/agents/embedded-agent-runner/run/timeout-context-recovery.ts
test	34	0	src/agents/embedded-agent-runner/runs.force-clear-terminal.test.ts
production	1	1	src/agents/embedded-agent-runner/server-endpoint-compaction.ts
production	3	0	src/agents/embedded-agent-runner/system-prompt.ts
test	69	1	src/agents/embedded-agent-subscribe.before-terminal-delivery.test.ts
test	684	0	src/agents/embedded-agent-subscribe.block-reply-rejections.test.ts
production	62	0	src/agents/embedded-agent-subscribe.compaction-retry.ts
production	2	0	src/agents/embedded-agent-subscribe.e2e-harness.ts
production	25	1	src/agents/embedded-agent-subscribe.handlers.compaction.runtime.ts
test	53	1	src/agents/embedded-agent-subscribe.handlers.compaction.test.ts
production	63	13	src/agents/embedded-agent-subscribe.handlers.compaction.ts
test	23	11	src/agents/embedded-agent-subscribe.handlers.lifecycle.test.ts
production	48	14	src/agents/embedded-agent-subscribe.handlers.lifecycle.ts
production	179	0	src/agents/embedded-agent-subscribe.handlers.messages.continuation.ts
production	139	0	src/agents/embedded-agent-subscribe.handlers.messages.lifecycle-state.ts
test	350	20	src/agents/embedded-agent-subscribe.handlers.messages.lifecycle.test.ts
production	354	212	src/agents/embedded-agent-subscribe.handlers.messages.lifecycle.ts
production	15	1	src/agents/embedded-agent-subscribe.handlers.messages.replies.ts
production	13	2	src/agents/embedded-agent-subscribe.handlers.messages.stream.ts
production	7	2	src/agents/embedded-agent-subscribe.handlers.messages.test-helpers.ts
test	34	0	src/agents/embedded-agent-subscribe.handlers.messages.update-commentary.test.ts
test	42	1	src/agents/embedded-agent-subscribe.handlers.messages.update-stream-items.test.ts
test	557	3	src/agents/embedded-agent-subscribe.handlers.messages.update-stream-phases.test.ts
production	151	60	src/agents/embedded-agent-subscribe.handlers.messages.update.ts
production	23	2	src/agents/embedded-agent-subscribe.handlers.tools.completion.ts
production	7	0	src/agents/embedded-agent-subscribe.handlers.tools.progress.ts
production	42	5	src/agents/embedded-agent-subscribe.handlers.tools.results.ts
production	13	2	src/agents/embedded-agent-subscribe.handlers.tools.start.ts
test	53	0	src/agents/embedded-agent-subscribe.handlers.tools.test.ts
production	69	3	src/agents/embedded-agent-subscribe.handlers.tools.ts
production	94	26	src/agents/embedded-agent-subscribe.handlers.ts
production	33	5	src/agents/embedded-agent-subscribe.handlers.types.ts
production	11	0	src/agents/embedded-agent-subscribe.logger.ts
production	249	21	src/agents/embedded-agent-subscribe.reply-delivery.ts
test	7	1	src/agents/embedded-agent-subscribe.reply-tags.test.ts
production	8	0	src/agents/embedded-agent-subscribe.run-state.ts
production	42	11	src/agents/embedded-agent-subscribe.stream-rendering.ts
test	121	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-provider-filtering.test.ts
test	251	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-reconciliation.test.ts
test	391	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.continuation-responses.test.ts
test	25	0	src/agents/embedded-agent-subscribe.subscribe-embedded-agent-session.text-end-reconciliation.test.ts
production	37	82	src/agents/embedded-agent-subscribe.ts
production	1	1	src/agents/embedded-agent-tool-media.ts
production	8	2	src/agents/embedded-agent-utils.ts
test	68	0	src/agents/internal-events.delegate-artifacts.test.ts
production	72	0	src/agents/internal-events.ts
test	1	0	src/agents/openclaw-owned-tool-runtime-contract.test.ts
test	47	0	src/agents/openclaw-tools.continuation-forwarding.test.ts
test	201	0	src/agents/openclaw-tools.continuation-misconfig-warn.test.ts
test	177	0	src/agents/openclaw-tools.continuation-registration.test.ts
test	57	0	src/agents/openclaw-tools.continuation.session-key.test.ts
production	93	0	src/agents/openclaw-tools.continuation.ts
test	2	1	src/agents/openclaw-tools.session-status.test.ts
test	15	1	src/agents/openclaw-tools.sessions.test.ts
test	25	1	src/agents/openclaw-tools.subagents.sessions-spawn.lifecycle.test.ts
test	1	1	src/agents/openclaw-tools.subagents.sessions-spawn.test-harness.ts
production	20	1	src/agents/openclaw-tools.ts
production	17	0	src/agents/openclaw-tools.types.ts
test	40	0	src/agents/outcome-fallback-runtime-contract.test.ts
test	12	12	src/agents/sandbox/fs-bridge.anchored-ops.test.ts
test	5	5	src/agents/sandbox/fs-bridge.boundary.test.ts
test	6	6	src/agents/sandbox/fs-bridge.shell.test.ts
production	2	2	src/agents/sandbox/fs-bridge.test-helpers.ts
test	14	14	src/agents/sandbox/remote-fs-bridge.test.ts
test	6	6	src/agents/sandbox/workspace-skills-bridge-readonly.test.ts
test	110	0	src/agents/session-tool-result-guard.test.ts
test	295	0	src/agents/session-transcript-repair.attachments.test.ts
production	18	27	src/agents/session-transcript-repair.ts
test	10	0	src/agents/sessions/agent-session-compaction.test.ts
test	16	11	src/agents/sessions/package-manager.test.ts
test	3	2	src/agents/shell-snapshot.ts
production	3	0	src/agents/spawn-error.ts
production	1	4	src/agents/spawn-pipeline.ts
test	235	0	src/agents/subagent-announce-descendant-wake.test.ts
production	83	0	src/agents/subagent-announce-message.ts
production	46	0	src/agents/subagent-announce-reply.ts
test	654	0	src/agents/subagent-announce.chain-guard.test.ts
test	714	0	src/agents/subagent-announce.continuation-drain.bracket-hedge.test.ts
test	1017	0	src/agents/subagent-announce.continuation-drain.chain-cost.test.ts
test	961	0	src/agents/subagent-announce.continuation-drain.test.ts
test	700	0	src/agents/subagent-announce.continuation-drain.tool-hop-order.test.ts
test	429	0	src/agents/subagent-announce.continuation-parity-gate.test.ts
test	171	0	src/agents/subagent-announce.continuation-return.delegate-artifacts.test.ts
production	256	0	src/agents/subagent-announce.continuation-return.ts
test	273	0	src/agents/subagent-announce.continuation-tool-delegate-commit.test.ts
production	183	0	src/agents/subagent-announce.continuation.accounting.ts
test	71	0	src/agents/subagent-announce.continuation.runtime.test.ts
production	662	0	src/agents/subagent-announce.continuation.runtime.ts
test	438	0	src/agents/subagent-announce.continuation.test.ts
test	445	0	src/agents/subagent-announce.crosssession-gate.test.ts
test	361	0	src/agents/subagent-announce.live-tree-chain-proof.test.ts
test	221	0	src/agents/subagent-announce.postcompaction-route.test.ts
test	249	0	src/agents/subagent-announce.self-continuation.test.ts
test	418	0	src/agents/subagent-announce.silent-wake.test.ts
test	354	0	src/agents/subagent-announce.spawn-reject-obs.test.ts
test	528	0	src/agents/subagent-announce.targeted-return.integration.test.ts
production	25	0	src/agents/subagent-continuation-ids.ts
test	252	0	src/agents/subagent-registry-registration-rollback.test.ts
production	195	0	src/agents/subagent-registry-restart-recovery-accepted.ts
production	52	0	src/agents/subagent-registry-restart-recovery-types.ts
production	45	0	src/agents/subagent-registry-sweeper-session.ts
test	280	0	src/agents/subagent-registry.archive.continuation.e2e.test.ts
test	481	0	src/agents/subagent-registry.persistence.restore-recovery.test.ts
test	256	0	src/agents/subagent-registry.persistence.timing.test.ts
test	206	0	src/agents/subagent-session-cleanup.test.ts
production	86	0	src/agents/subagent-traceparent-handoff.ts
test	53	0	src/agents/subagents/announce/subagent-announce-delivery.test.ts
production	15	0	src/agents/subagents/announce/subagent-announce-delivery.ts
production	70	0	src/agents/subagents/announce/subagent-announce-deps.ts
production	175	78	src/agents/subagents/announce/subagent-announce-descendant-wake.ts
production	5	0	src/agents/subagents/announce/subagent-announce-direct-delivery.ts
production	2	9	src/agents/subagents/announce/subagent-announce-output.ts
test	206	11	src/agents/subagents/announce/subagent-announce.format.e2e.test.ts
test	2	0	src/agents/subagents/announce/subagent-announce.requester-settle-wake.test.ts
production	1	1	src/agents/subagents/announce/subagent-announce.requester-settle-wake.ts
production	89	0	src/agents/subagents/announce/subagent-announce.runtime.ts
test	1	0	src/agents/subagents/announce/subagent-announce.test-support.ts
test	11	2	src/agents/subagents/announce/subagent-announce.test.ts
test	9	1	src/agents/subagents/announce/subagent-announce.timeout.test.ts
production	298	236	src/agents/subagents/announce/subagent-announce.ts
production	7	0	src/agents/subagents/announce/subagent-run-outcome.ts
production	2	1	src/agents/subagents/completion/subagent-completion-admission.store.ts
production	128	29	src/agents/subagents/registry/subagent-control-messaging.ts
test	248	0	src/agents/subagents/registry/subagent-control.test.ts
test	37	0	src/agents/subagents/registry/subagent-delivery-state.test.ts
production	26	0	src/agents/subagents/registry/subagent-delivery-state.ts
production	1	2	src/agents/subagents/registry/subagent-registry-completion.ts
test	13	0	src/agents/subagents/registry/subagent-registry-helpers.test.ts
production	1	0	src/agents/subagents/registry/subagent-registry-helpers.ts
production	7	1	src/agents/subagents/registry/subagent-registry-lifecycle-announce-cleanup.ts
production	2	4	src/agents/subagents/registry/subagent-registry-lifecycle-completion.ts
production	1	1	src/agents/subagents/registry/subagent-registry-lifecycle-delivery.ts
test	23	0	src/agents/subagents/registry/subagent-registry-lifecycle.test.ts
production	3	3	src/agents/subagents/registry/subagent-registry-maintenance.ts
production	49	1	src/agents/subagents/registry/subagent-registry-queries.ts
production	16	0	src/agents/subagents/registry/subagent-registry-read.ts
test	59	1	src/agents/subagents/registry/subagent-registry-restart-recovery.test.ts
production	25	224	src/agents/subagents/registry/subagent-registry-restart-recovery.ts
production	20	5	src/agents/subagents/registry/subagent-registry-restore.ts
production	28	4	src/agents/subagents/registry/subagent-registry-run-launch.ts
production	106	2	src/agents/subagents/registry/subagent-registry-run-recovery.ts
production	2	4	src/agents/subagents/registry/subagent-registry-run-wait.ts
production	18	0	src/agents/subagents/registry/subagent-registry-runtime.ts
production	79	1	src/agents/subagents/registry/subagent-registry-sweep-kill.ts
test	108	3	src/agents/subagents/registry/subagent-registry-sweeper-recovery.test.ts
production	53	72	src/agents/subagents/registry/subagent-registry-sweeper.ts
test	17	8	src/agents/subagents/registry/subagent-registry.archive.e2e.test.ts
test	45	20	src/agents/subagents/registry/subagent-registry.lifecycle-retry-grace.e2e.test.ts
test	45	0	src/agents/subagents/registry/subagent-registry.persistence.resume.test.ts
test	99	172	src/agents/subagents/registry/subagent-registry.persistence.test.ts
test	403	6	src/agents/subagents/registry/subagent-registry.test.ts
production	79	4	src/agents/subagents/registry/subagent-registry.ts
production	25	1	src/agents/subagents/registry/subagent-registry.types.ts
test	68	0	src/agents/subagents/registry/subagent-run-liveness.test.ts
production	63	5	src/agents/subagents/registry/subagent-run-liveness.ts
production	95	3	src/agents/subagents/registry/subagent-session-cleanup.ts
production	1	1	src/agents/subagents/registry/subagent-session-reconciliation.ts
test	2	2	src/agents/subagents/spawn/acp-spawn-parent-stream.test.ts
production	2	2	src/agents/subagents/spawn/acp-spawn-parent-stream.ts
test	5	1	src/agents/subagents/spawn/acp-spawn.test.ts
production	189	144	src/agents/subagents/spawn/subagent-attachments.ts
test	76	29	src/agents/subagents/spawn/subagent-spawn-cleanup.test.ts
production	55	27	src/agents/subagents/spawn/subagent-spawn-cleanup.ts
production	128	0	src/agents/subagents/spawn/subagent-spawn-collector.ts
production	0	30	src/agents/subagents/spawn/subagent-spawn-session-patch.ts
test	307	5	src/agents/subagents/spawn/subagent-spawn.attachments.test.ts
test	21	4	src/agents/subagents/spawn/subagent-spawn.in-process-gateway.test.ts
test	71	13	src/agents/subagents/spawn/subagent-spawn.model-session.test.ts
production	4	1	src/agents/subagents/spawn/subagent-spawn.runtime.ts
production	16	3	src/agents/subagents/spawn/subagent-spawn.test-helpers.ts
test	230	1	src/agents/subagents/spawn/subagent-spawn.test.ts
production	104	128	src/agents/subagents/spawn/subagent-spawn.ts
production	56	0	src/agents/subagents/spawn/subagent-system-prompt.ts
test	220	0	src/agents/system-prompt.continuation.test.ts
test	68	0	src/agents/system-prompt.test.ts
production	183	0	src/agents/system-prompt.ts
production	223	0	src/agents/tool-call-shared.ts
production	7	150	src/agents/tool-display-config.ts
production	13	0	src/agents/tool-display-config.types.ts
production	19	0	src/agents/tool-display-continuation-config.ts
production	131	130	src/agents/tool-display-message-config.ts
production	159	0	src/agents/tool-display-session-config.ts
test	108	0	src/agents/tool-display-truncation.test.ts
test	26	132	src/agents/tool-display.test.ts
test	8	0	src/agents/tool-error-summary.test.ts
production	16	1	src/agents/tool-error-summary.ts
test	21	0	src/agents/tool-result-error.test.ts
production	29	32	src/agents/tool-result-error.ts
test	544	0	src/agents/tools-effective-inventory.runtime-and-policy.test.ts
test	0	318	src/agents/tools-effective-inventory.test.ts
production	7	0	src/agents/tools-effective-inventory.ts
test	33	0	src/agents/tools/continuation-inventory-opts.test.ts
production	49	0	src/agents/tools/continuation-inventory-opts.ts
test	344	0	src/agents/tools/continuation-tools-registration.test.ts
test	120	0	src/agents/tools/continue-delegate-attachment-validation.test.ts
test	229	0	src/agents/tools/continue-delegate-tool.crosssession-gate.test.ts
test	1091	0	src/agents/tools/continue-delegate-tool.test.ts
production	626	0	src/agents/tools/continue-delegate-tool.ts
test	218	0	src/agents/tools/continue-work-tool.boundary.test.ts
test	300	0	src/agents/tools/continue-work-tool.test.ts
production	97	0	src/agents/tools/continue-work-tool.ts
test	470	0	src/agents/tools/delegate-artifacts-tool.test.ts
production	432	0	src/agents/tools/delegate-artifacts-tool.ts
test	6	6	src/agents/tools/goal-tools.test.ts
production	142	0	src/agents/tools/media-generate-background-completion.ts
test	38	0	src/agents/tools/media-generate-background-shared.test.ts
production	10	132	src/agents/tools/media-generate-background-shared.ts
test	585	0	src/agents/tools/request-compaction-tool.callsite-threading.test.ts
test	175	0	src/agents/tools/request-compaction-tool.classifier-emission.test.ts
test	723	0	src/agents/tools/request-compaction-tool.test.ts
production	401	0	src/agents/tools/request-compaction-tool.ts
test	582	0	src/agents/tools/request-compaction-tool.volitional-threading.test.ts
test	3	1	src/agents/tools/sessions-spawn-tool.test.ts
production	12	8	src/agents/tools/sessions-spawn-tool.ts
test	64	0	src/agents/transcript-redact.test.ts
production	9	2	src/agents/transcript-redact.ts
test	250	0	src/auto-reply/continuation/config.test.ts
production	172	0	src/auto-reply/continuation/config.ts
test	170	0	src/auto-reply/continuation/context-pressure.test.ts
production	309	0	src/auto-reply/continuation/context-pressure.ts
test	102	0	src/auto-reply/continuation/continuation-return-delivery-dedupe-ack.test.ts
test	334	0	src/auto-reply/continuation/cross-session-targeting.nonexistent-target.test.ts
test	521	0	src/auto-reply/continuation/cross-session-targeting.test.ts
production	57	0	src/auto-reply/continuation/delegate-dispatch-accepted-children.ts
production	44	0	src/auto-reply/continuation/delegate-dispatch-chain-state.ts
production	49	0	src/auto-reply/continuation/delegate-dispatch-contract.ts
production	240	0	src/auto-reply/continuation/delegate-dispatch-hedge.ts
production	71	0	src/auto-reply/continuation/delegate-dispatch-managed-gates.ts
test	620	0	src/auto-reply/continuation/delegate-dispatch-post-compaction.test.ts
production	383	0	src/auto-reply/continuation/delegate-dispatch-recovery.ts
test	322	0	src/auto-reply/continuation/delegate-dispatch.chain-depth-exhaustion.test.ts
test	1000	0	src/auto-reply/continuation/delegate-dispatch.contract.test.ts
test	434	0	src/auto-reply/continuation/delegate-dispatch.cost-cap-exhaustion.test.ts
test	306	0	src/auto-reply/continuation/delegate-dispatch.fanout-error-isolation.test.ts
test	1009	0	src/auto-reply/continuation/delegate-dispatch.hedge-cleanup.test.ts
test	1082	0	src/auto-reply/continuation/delegate-dispatch.post-compaction-recovery.test.ts
test	1018	0	src/auto-reply/continuation/delegate-dispatch.recovery-1.test.ts
test	914	0	src/auto-reply/continuation/delegate-dispatch.recovery-2.test.ts
test	622	0	src/auto-reply/continuation/delegate-dispatch.spawn-failure-and-missing-target.test.ts
test	1062	0	src/auto-reply/continuation/delegate-dispatch.test.ts
production	736	0	src/auto-reply/continuation/delegate-dispatch.ts
production	194	0	src/auto-reply/continuation/delegate-flow-diagnostics.ts
production	742	0	src/auto-reply/continuation/delegate-flow-store.ts
test	190	0	src/auto-reply/continuation/delegate-store-consumption.test-harness.ts
test	671	0	src/auto-reply/continuation/delegate-store-post-compaction.test.ts
production	338	0	src/auto-reply/continuation/delegate-store-post-compaction.ts
test	994	0	src/auto-reply/continuation/delegate-store.test.ts
production	546	0	src/auto-reply/continuation/delegate-store.ts
test	146	0	src/auto-reply/continuation/delegate-taskflow-registry.test-harness.ts
production	46	0	src/auto-reply/continuation/delegate-turn-admission.ts
production	23	0	src/auto-reply/continuation/lazy.runtime.ts
test	71	0	src/auto-reply/continuation/leaf-key-orphan-empirical.test.ts
test	290	0	src/auto-reply/continuation/nonexistent-target-session-delivery.race.test.ts
test	105	0	src/auto-reply/continuation/post-compaction-chain-charge.test.ts
production	49	0	src/auto-reply/continuation/post-compaction-chain-charge.ts
test	171	0	src/auto-reply/continuation/post-compaction-durable-handoff.test.ts
production	430	0	src/auto-reply/continuation/post-compaction-staged-dispatch.ts
production	46	0	src/auto-reply/continuation/post-compaction-staleness.ts
test	123	0	src/auto-reply/continuation/post-compaction-taskflow-rejection.test.ts
production	60	0	src/auto-reply/continuation/post-compaction-taskflow-rejection.ts
test	380	0	src/auto-reply/continuation/project84-owned-topology.contract.test.ts
test	538	0	src/auto-reply/continuation/rfc-contract.scenario.test.ts
test	67	0	src/auto-reply/continuation/scheduler.test.ts
production	42	0	src/auto-reply/continuation/scheduler.ts
test	453	0	src/auto-reply/continuation/signal-parser.test.ts
test	156	0	src/auto-reply/continuation/signal.test.ts
production	458	0	src/auto-reply/continuation/signal.ts
test	253	0	src/auto-reply/continuation/state.test.ts
production	206	0	src/auto-reply/continuation/state.ts
production	63	0	src/auto-reply/continuation/targeting-pure.ts
production	216	0	src/auto-reply/continuation/targeting.ts
test	400	0	src/auto-reply/continuation/trace-context-propagation.integration.test.ts
test	254	0	src/auto-reply/continuation/types.mode-shape.test.ts
production	247	0	src/auto-reply/continuation/types.ts
test	619	0	src/auto-reply/continuation/volatile-map-allowlist.test.ts
production	615	0	src/auto-reply/continuation/work-dispatch-execution.ts
test	860	0	src/auto-reply/continuation/work-dispatch.classification-and-cap.test.ts
test	1023	0	src/auto-reply/continuation/work-dispatch.durable-2.test.ts
test	969	0	src/auto-reply/continuation/work-dispatch.durable-3.test.ts
test	950	0	src/auto-reply/continuation/work-dispatch.durable-4.test.ts
test	994	0	src/auto-reply/continuation/work-dispatch.durable-5.test.ts
test	996	0	src/auto-reply/continuation/work-dispatch.durable-6.test.ts
test	827	0	src/auto-reply/continuation/work-dispatch.durable-7.test.ts
test	1014	0	src/auto-reply/continuation/work-dispatch.finalization-1.test.ts
test	796	0	src/auto-reply/continuation/work-dispatch.finalization-2.test.ts
test	987	0	src/auto-reply/continuation/work-dispatch.parent-lineage-and-restart.test.ts
test	863	0	src/auto-reply/continuation/work-dispatch.retry-exhaustion.test.ts
test	929	0	src/auto-reply/continuation/work-dispatch.test.ts
production	820	0	src/auto-reply/continuation/work-dispatch.ts
production	231	0	src/auto-reply/continuation/work-flow-state.ts
production	844	0	src/auto-reply/continuation/work-store.ts
test	593	0	src/auto-reply/continuation/work-terminal-notice.durability.test.ts
production	252	0	src/auto-reply/continuation/work-terminal-notice.ts
production	16	0	src/auto-reply/get-reply-options.types.ts
production	1	1	src/auto-reply/heartbeat-reply-payload.ts
test	2	1	src/auto-reply/reply/abort.test.ts
production	1	1	src/auto-reply/reply/agent-runner-cli-candidate.ts
production	54	0	src/auto-reply/reply/agent-runner-continuation-diag.ts
production	120	0	src/auto-reply/reply/agent-runner-continuation-schedule.ts
production	698	0	src/auto-reply/reply/agent-runner-continuation-signal.ts
production	146	0	src/auto-reply/reply/agent-runner-continuation.ts
production	26	0	src/auto-reply/reply/agent-runner-core.ts
test	267	0	src/auto-reply/reply/agent-runner-embedded-candidate.continuation.test.ts
production	90	2	src/auto-reply/reply/agent-runner-embedded-candidate.ts
production	88	0	src/auto-reply/reply/agent-runner-execute.ts
test	46	0	src/auto-reply/reply/agent-runner-execution-results.test.ts
test	282	0	src/auto-reply/reply/agent-runner-execution.context-usage.test.ts
test	674	0	src/auto-reply/reply/agent-runner-execution.release-queued-compaction.test.ts
test	3	0	src/auto-reply/reply/agent-runner-execution.test-support.ts
production	15	58	src/auto-reply/reply/agent-runner-execution.ts
production	26	0	src/auto-reply/reply/agent-runner-execution.types.ts
test	52	0	src/auto-reply/reply/agent-runner-fallback-candidate.continuation.test.ts
production	47	2	src/auto-reply/reply/agent-runner-fallback-candidate.ts
production	4	0	src/auto-reply/reply/agent-runner-fallback-cycle.types.ts
production	17	1	src/auto-reply/reply/agent-runner-fallback-settlement.ts
production	60	0	src/auto-reply/reply/agent-runner-message-tool-outcome.ts
production	139	0	src/auto-reply/reply/agent-runner-post-compaction-release.ts
test	461	63	src/auto-reply/reply/agent-runner-result-accounting.test.ts
production	172	1	src/auto-reply/reply/agent-runner-result-accounting.ts
production	214	133	src/auto-reply/reply/agent-runner-result-complete.ts
production	139	22	src/auto-reply/reply/agent-runner-result-payloads.ts
production	7	0	src/auto-reply/reply/agent-runner-result.types.ts
production	18	0	src/auto-reply/reply/agent-runner-run.ts
production	4	0	src/auto-reply/reply/agent-runner-session-reset.ts
production	95	0	src/auto-reply/reply/agent-runner-trace.ts
test	593	0	src/auto-reply/reply/agent-runner.continuation-chain-break-reset.test.ts
test	692	0	src/auto-reply/reply/agent-runner.continuation-delegate-fire-span.test.ts
test	495	0	src/auto-reply/reply/agent-runner.continuation-delegate-reject-obs.test.ts
test	312	0	src/auto-reply/reply/agent-runner.continuation-postcompaction-autocompaction.test.ts
test	414	0	src/auto-reply/reply/agent-runner.continuation-postcompaction-staging.test.ts
test	417	0	src/auto-reply/reply/agent-runner.continuation-span-uniformity.test.ts
test	721	0	src/auto-reply/reply/agent-runner.continuation-work-span.reservation.test.ts
test	928	0	src/auto-reply/reply/agent-runner.continuation-work-span.test.ts
test	253	0	src/auto-reply/reply/agent-runner.finally-drain-hardening.test.ts
test	28	3	src/auto-reply/reply/agent-runner.misc.runreplyagent.test.ts
test	15	0	src/auto-reply/reply/agent-runner.runreplyagent.e2e.test.ts
production	5	2	src/auto-reply/reply/commands-compact.runtime.ts
production	13	10	src/auto-reply/reply/commands-compact.ts
production	2	5	src/auto-reply/reply/commands-context-report.ts
test	9	9	src/auto-reply/reply/commands-goal.test.ts
test	129	0	src/auto-reply/reply/commands-status.test.ts
test	31	0	src/auto-reply/reply/commands-system-prompt.test.ts
production	5	0	src/auto-reply/reply/commands-system-prompt.ts
test	161	0	src/auto-reply/reply/context-pressure.integration.test.ts
test	631	0	src/auto-reply/reply/context-pressure.test.ts
test	74	0	src/auto-reply/reply/cot-frame.test.ts
production	56	0	src/auto-reply/reply/cot-frame.ts
production	1	1	src/auto-reply/reply/directive-handling.impl.ts
test	2	2	src/auto-reply/reply/directive-handling.mixed-inline.test.ts
test	2	2	src/auto-reply/reply/directive-handling.model.test.ts
production	25	1	src/auto-reply/reply/followup-turn-admission.ts
test	1	1	src/auto-reply/reply/get-reply-directives-apply.test.ts
production	1	1	src/auto-reply/reply/get-reply-directives-apply.ts
test	24	0	src/auto-reply/reply/get-reply-fast-path.test-support.ts
production	38	11	src/auto-reply/reply/get-reply-run-admission.ts
production	10	0	src/auto-reply/reply/get-reply-run-context.ts
production	29	3	src/auto-reply/reply/get-reply-run-execute.ts
test	179	2	src/auto-reply/reply/get-reply-run.media-only.test.ts
test	10	10	src/auto-reply/reply/get-reply.fast-path.test.ts
production	6	3	src/auto-reply/reply/get-reply.ts
test	564	0	src/auto-reply/reply/no-op-rearm-guard.test.ts
production	523	0	src/auto-reply/reply/no-op-rearm-guard.ts
test	122	0	src/auto-reply/reply/normalize-reply.cot-frame.test.ts
production	14	0	src/auto-reply/reply/normalize-reply.ts
test	133	0	src/auto-reply/reply/post-compaction-context-failure.test.ts
production	753	0	src/auto-reply/reply/post-compaction-delegate-delivery.ts
test	940	0	src/auto-reply/reply/post-compaction-delegate-dispatch.delivery-guards.test.ts
test	619	0	src/auto-reply/reply/post-compaction-delegate-dispatch.lifecycle.test.ts
test	889	0	src/auto-reply/reply/post-compaction-delegate-dispatch.queueing-policy.test.ts
test	667	0	src/auto-reply/reply/post-compaction-delegate-dispatch.recovery.test.ts
test	712	0	src/auto-reply/reply/post-compaction-delegate-dispatch.test.ts
production	544	0	src/auto-reply/reply/post-compaction-delegate-dispatch.ts
test	5	0	src/auto-reply/reply/queue.collect.test.ts
production	2	0	src/auto-reply/reply/queue.test-helpers.ts
production	2	0	src/auto-reply/reply/queue/drain.ts
production	4	0	src/auto-reply/reply/queue/types.ts
test	9	2	src/auto-reply/reply/reply-state.test.ts
test	20	0	src/auto-reply/reply/reply-utils.test.ts
test	72	0	src/auto-reply/reply/run-compaction-count.test.ts
production	25	0	src/auto-reply/reply/run-compaction-count.ts
test	54	0	src/auto-reply/reply/run-provenance.test.ts
production	45	0	src/auto-reply/reply/run-provenance.ts
production	14	11	src/auto-reply/reply/session-init-conflict-retry.ts
test	1	1	src/auto-reply/reply/session-reset-cleanup.test.ts
test	607	0	src/auto-reply/reply/session-system-events.test.ts
production	526	22	src/auto-reply/reply/session-system-events.ts
test	159	0	src/auto-reply/reply/session-updates.compaction.test.ts
production	12	4	src/auto-reply/reply/session-updates.ts
